Filename,x,y,w,h,W,H
25a82f9055c2f3d6e372a03522bb6349.jpg,432.0,96.0,35.0,41.0,512.0,512.0
429b404bb4238fce8628a8695d7e44f7.jpg,41.0,309.0,33.0,40.0,512.0,512.0
679b38cdc334944d13467cf61c460712.jpg,384.0,326.0,34.0,44.0,512.0,512.0
fd911433778340e0f5d9e66befd2c319.jpg,98.0,197.0,27.0,38.0,512.0,512.0
52775cc1c6df890310ee929516bee1d3.jpg,47.0,262.0,40.0,58.0,512.0,512.0
e87049b890a1b14f2552549a9c937407.jpg,434.0,145.0,45.0,58.0,512.0,512.0
806bd841e84d4a4156987fcc6f0aae09.jpg,427.0,140.0,40.0,44.0,512.0,512.0
9bd293da0f40b2c57f77a9f4ffb29547.jpg,89.0,90.0,34.0,48.0,512.0,512.0
88a8316da98ac67f3075f926e8181ba8.jpg,397.0,230.0,17.0,23.0,512.0,512.0
d4931f1b9402e85cb6e7f9340002f8e9.jpg,24.0,224.0,21.0,19.0,512.0,512.0
6b44be95592beb4547d572678c64624c.jpg,435.0,170.0,44.0,54.0,512.0,512.0
13e172b18ffd083643c2bfc01b941d20.jpg,59.0,331.0,56.0,44.0,512.0,512.0
f56de63bbbc1db92f8647ffd64063cd3.jpg,283.0,33.0,17.0,24.0,512.0,512.0
68222a895039197302be2051324fd008.jpg,436.0,195.0,22.0,17.0,512.0,512.0
38b08ad92efed00d36751063991769a3.jpg,292.0,62.0,50.0,45.0,500.0,500.0
7bc53cd59943f9b3e64744341ca3fb17.jpg,320.0,48.0,23.0,30.0,512.0,512.0
d0b5c97fdff0f357678ba5ed5eca7e43.jpg,101.0,202.0,25.0,26.0,512.0,512.0
d4e04abb63adef458d5da500b2ea2a3c.jpg,446.0,117.0,33.0,47.0,512.0,512.0
518364921a3f4a4eb5027f5f6ffaf675.jpg,65.0,326.0,24.0,28.0,480.0,480.0
907c91ac2fb49941ecab020fa16df372.jpg,261.0,83.0,34.0,40.0,512.0,512.0
28fed904a2d0f0a13379208264a3d1c5.jpg,22.0,287.0,23.0,28.0,512.0,512.0
4809f7519f7a6fc15a37f6451c5b1380.jpg,94.0,290.0,27.0,32.0,512.0,512.0
bd09164632d77238d4234e7837b7622d.jpg,196.0,387.0,26.0,31.0,512.0,512.0
97bc7b82c5412cd2a86e2c262e774c27.jpg,403.0,219.0,17.0,19.0,512.0,512.0
5ab03b08382f396f7a92a0bac9650722.jpg,96.0,119.0,29.0,38.0,512.0,512.0
b1911fbea3c83fc89f4b4d38c6277d07.jpg,386.0,168.0,27.0,34.0,512.0,512.0
6ca0f5718cd717d6cc9f87721e8ca3d6.jpg,82.0,318.0,21.0,28.0,512.0,512.0
5b348e6928775943b12dc2219d256da9.jpg,95.0,199.0,30.0,41.0,512.0,512.0
af0ef28e519eaba73c0f3ad4112ca888.jpg,414.0,189.0,22.0,28.0,512.0,512.0
45b5a8f060780af2c4c28368f6751277.jpg,446.0,179.0,24.0,33.0,512.0,512.0
b53a86b15d9a03815e9b1461fbdcc6be.jpg,435.0,188.0,17.0,19.0,512.0,512.0
a3b3b6e511d7e0f267f3cfb4842a8b7a.jpg,132.0,51.0,51.0,53.0,512.0,512.0
e960183d46f753d3591fc679cb3c000d.jpg,465.0,124.0,28.0,36.0,512.0,512.0
8ba9e9521d091677899a27b789e51b9e.jpg,471.0,118.0,22.0,32.0,512.0,512.0
4d9c6e1cfa8c3642e6cdee6261836d9d.jpg,170.0,46.0,34.0,52.0,512.0,512.0
262063a5785ea78c38333e693095014d.jpg,99.0,305.0,22.0,30.0,512.0,512.0
094dc8be043abc063c791e7a3e499027.jpg,37.0,154.0,19.0,22.0,490.0,490.0
e9d69e1c06670157a75aa2def88e667c.jpg,64.0,177.0,36.0,51.0,512.0,512.0
0c840395d5eb708318daf59201a2f4d6.jpg,120.0,79.0,36.0,46.0,512.0,512.0
9fd3fb72b41912be0e3729a994369dc1.jpg,58.0,197.0,44.0,54.0,512.0,512.0
f7e84666551c9835affd1548f6cc2fba.jpg,419.0,262.0,22.0,28.0,512.0,512.0
62fff328d176519e4dcb398d7a4876be.jpg,75.0,109.0,23.0,31.0,480.0,480.0
acfe754cec430bea103e846e627a1bc3.jpg,456.0,110.0,28.0,45.0,512.0,512.0
ff3a6b93296051156d04859af7b17bf4.jpg,418.0,103.0,22.0,29.0,512.0,512.0
a307692d918ce4a9dd0b8dd7d5aa8341.jpg,437.0,297.0,18.0,23.0,512.0,512.0
28e282b9250460a998191314b0e075be.jpg,36.0,152.0,22.0,27.0,512.0,512.0
d160a37b4c21bc34865cc01128aa0af9.jpg,89.0,194.0,32.0,40.0,486.0,486.0
f0308d36b7d16efebafd3ec9db7fe320.jpg,407.0,398.0,17.0,23.0,512.0,512.0
1d0d70db6456875823c097d928d7c243.jpg,430.0,17.0,19.0,21.0,512.0,512.0
27a98f8f7f5c89653887f742c6dba7e4.jpg,399.0,148.0,37.0,47.0,512.0,512.0
fc6cbe4d1c6c7d6d846584b08cbe379b.jpg,418.0,220.0,29.0,36.0,512.0,512.0
2de306767b7bb52d31634e9fe59dd8df.jpg,397.0,131.0,20.0,30.0,512.0,512.0
affb6305aed6218dbc06baee09094244.jpg,36.0,358.0,20.0,34.0,512.0,512.0
124f1eed1c0655fbb7959359c2aa53f6.jpg,386.0,412.0,27.0,38.0,512.0,512.0
29d53fac66ecbdbc990ba1945dee6475.jpg,450.0,175.0,27.0,30.0,512.0,512.0
97e8673e593e6024e6da19d7922f288f.jpg,391.0,87.0,17.0,22.0,512.0,512.0
30aa99c323e24c36ea9bdc7aaa9a4261.jpg,272.0,54.0,34.0,50.0,512.0,512.0
5bb607cd555cbf264f4bdb4eb1eff822.jpg,208.0,384.0,48.0,63.0,512.0,512.0
4f946dd1538d3af29ed3fd9510620147.jpg,399.0,182.0,21.0,27.0,512.0,512.0
5bffad96a3259835cd4701a1666e8e24.jpg,388.0,70.0,32.0,42.0,512.0,512.0
c507c11d6efe419a1a833711e9af30b5.jpg,91.0,59.0,34.0,44.0,512.0,512.0
98bdf4931d094e61197f165a439b6d5a.jpg,125.0,417.0,46.0,63.0,512.0,512.0
60531d92a54838757b8dfc709b31b634.jpg,384.0,154.0,18.0,25.0,512.0,512.0
fe8c3462071b030425607be1f03d6ed8.jpg,273.0,64.0,59.0,62.0,512.0,512.0
9adc86805c5137a7126b6befb4ae6ce9.jpg,304.0,36.0,30.0,36.0,512.0,512.0
608843924510ee53567bc55b1d28891e.jpg,389.0,116.0,29.0,44.0,512.0,512.0
43c21015a73962b1cfa4a2f6c9ee64f5.jpg,87.0,169.0,34.0,46.0,512.0,512.0
97151f4caf36e1c73662ce2ada29d7d2.jpg,169.0,53.0,49.0,54.0,512.0,512.0
f4eaf020a4eb4491ecd25950b39be307.jpg,48.0,189.0,31.0,40.0,512.0,512.0
9fe7908aebcddfa04e94e0bf159f9d50.jpg,384.0,285.0,22.0,27.0,512.0,512.0
c269516ac0c7060e2ca41dd7ef5e4bfc.jpg,165.0,59.0,36.0,48.0,512.0,512.0
19d04c50e40c789bf24fc56e32fe887c.jpg,106.0,192.0,20.0,20.0,512.0,512.0
754412ee94183de83d378a279a4d4be0.jpg,53.0,165.0,31.0,49.0,512.0,512.0
64b487923a3619908dae66b2090df4de.jpg,52.0,149.0,20.0,22.0,512.0,512.0
15028f06072afee27f60e55b37faec4c.jpg,387.0,273.0,20.0,24.0,512.0,512.0
965d432f544bf6b43fd344c5757edebd.jpg,213.0,86.0,19.0,22.0,512.0,512.0
675321c8f2e769c22406406eca7950ee.jpg,76.0,349.0,25.0,36.0,512.0,512.0
189845c79a0dcfb7f2289fa57c5e3a0e.jpg,415.0,187.0,24.0,27.0,512.0,512.0
c92b1feccbb89abe888ef00bc0fe4a42.jpg,204.0,23.0,19.0,22.0,512.0,512.0
e6299fe1d69eecc326fb7bd32e6ad286.jpg,385.0,123.0,34.0,45.0,480.0,480.0
a23cb8e243de6b143aa07dccfd8cad73.jpg,82.0,96.0,18.0,25.0,512.0,512.0
57fba9dbd347025ce247f525d986fb7a.jpg,189.0,392.0,44.0,62.0,512.0,512.0
c44fd235fb119b2dddd308108ed684a5.jpg,99.0,165.0,21.0,31.0,512.0,512.0
9fa3f1ccb8e905857b2358ab11ea0add.jpg,446.0,309.0,26.0,33.0,495.0,495.0
86f2f09c35deeb38c12f5e06fa71a08d.jpg,306.0,79.0,24.0,30.0,512.0,512.0
754e65bd9de2648148cb1b195b2726d7.jpg,26.0,123.0,53.0,62.0,512.0,512.0
ce26c07922ceef1b08b1ffa81893b0bd.jpg,130.0,455.0,17.0,26.0,512.0,512.0
a1b8b06ea84eced77c8d6121a1fad0e6.jpg,400.0,151.0,42.0,53.0,512.0,512.0
efeefacd453d862a49ebb4873b6253e0.jpg,19.0,142.0,27.0,29.0,512.0,512.0
21257a3db2fb74cfb1b3b44fe66803b5.jpg,399.0,85.0,42.0,56.0,512.0,512.0
9b24a9cc1be67137f39edb583d65dd0d.jpg,23.0,49.0,39.0,47.0,512.0,512.0
daa500661b5ece19bd2b2bc590ec9eff.jpg,89.0,96.0,30.0,46.0,512.0,512.0
1c0d3df62abd7c158b5c66027b203bbc.jpg,428.0,257.0,31.0,41.0,512.0,512.0
edf5c7c3ead205358e17fd347f42c800.jpg,448.0,331.0,38.0,44.0,512.0,512.0
ffac2c046a6bf49cda68ba7860082a95.jpg,16.0,336.0,37.0,39.0,512.0,512.0
2870f3e1a5831ae6926108b579af50b7.jpg,426.0,127.0,52.0,62.0,512.0,512.0
e99f13e33d0d0cee79cd555f0940b8f0.jpg,18.0,188.0,51.0,47.0,512.0,512.0
87edb5d8001a973f529768e1a6f61ef1.jpg,397.0,306.0,48.0,49.0,512.0,512.0
a199116e0f00f288e27c743cbd429f0a.jpg,392.0,72.0,41.0,57.0,500.0,500.0
dec8520144ed435e5a5526195a7bb5f0.jpg,87.0,35.0,44.0,60.0,512.0,512.0
7970ba4b1864918718f1b52007ef9543.jpg,26.0,189.0,17.0,22.0,512.0,512.0
550808243fc4abd0e279f401f6051a62.jpg,32.0,126.0,20.0,24.0,484.0,484.0
fadc620207b8d6e11b39f0d70c7f7020.jpg,89.0,157.0,23.0,28.0,512.0,512.0
7b997070cebe640d26813510e6d24737.jpg,22.0,189.0,18.0,23.0,512.0,512.0
aab299b7069820eea8d8388e7007efac.jpg,427.0,164.0,49.0,62.0,512.0,512.0
f80fd7271d9e0ee29f9e2bbf1accb9c7.jpg,308.0,35.0,44.0,57.0,512.0,512.0
8cf7a1a87c9702915c6234bdf06589b1.jpg,87.0,264.0,18.0,24.0,512.0,512.0
f8add85de5556611e227a179fc4f8e7c.jpg,52.0,106.0,27.0,27.0,512.0,512.0
1211191dff2252dd10c5f0736f087c8e.jpg,56.0,327.0,31.0,38.0,512.0,512.0
4d66d5d759f8d6f552987c8bbf5b122d.jpg,402.0,209.0,22.0,27.0,512.0,512.0
2fc555b68bfa42c042953b82a1b3d7bf.jpg,402.0,183.0,37.0,49.0,512.0,512.0
e8d13058935de044e05b0442a8dd8bef.jpg,22.0,30.0,43.0,59.0,512.0,512.0
431d6ccfa84d60ffdf2fa08f3d73cd75.jpg,50.0,206.0,17.0,20.0,484.0,484.0
9b252f7de0109868eddcd5593754b4d3.jpg,85.0,36.0,37.0,41.0,512.0,512.0
635eecf988bf4def324476cbb2802175.jpg,286.0,91.0,27.0,32.0,510.0,510.0
655365d28e640e8e41f04a4b8c3bdcf3.jpg,406.0,183.0,34.0,41.0,512.0,512.0
79fa2498ce841da05bd4c360a35208fa.jpg,452.0,156.0,39.0,60.0,512.0,512.0
38669535922f3d2c0af166de77169f25.jpg,449.0,177.0,18.0,23.0,512.0,512.0
3ed5a88b5df6ced9d01285e24b07d8d4.jpg,46.0,324.0,16.0,23.0,512.0,512.0
b024978a26f1d50fb95502087f90cfae.jpg,87.0,199.0,18.0,24.0,512.0,512.0
7fc1fcc04023653a8058a7b729128988.jpg,159.0,39.0,38.0,44.0,512.0,512.0
52c54e7e8f1ef31cc9803ad394c3a7ac.jpg,418.0,121.0,47.0,51.0,512.0,512.0
3368b82119631be6e6d6d58645258ab2.jpg,147.0,59.0,40.0,63.0,512.0,512.0
eb629f2865254f4955e989524e626f44.jpg,56.0,141.0,43.0,51.0,482.0,482.0
a485ddfbc45879ae14568d8d4ba357ee.jpg,55.0,174.0,35.0,49.0,512.0,512.0
8b3032c9c90bfa1ca2417f8bfee3ed90.jpg,80.0,182.0,32.0,40.0,512.0,512.0
1175f1c23fc3a9f5a9529ecd126114ae.jpg,256.0,26.0,41.0,56.0,512.0,512.0
316a71d22e11d0ef8ffeee567e7c5723.jpg,29.0,172.0,21.0,28.0,512.0,512.0
e2e6e1c65b3ea292c4e1381c2fa8a2df.jpg,415.0,36.0,49.0,62.0,512.0,512.0
f4a5deacd6515f4a818bf71e8042885f.jpg,94.0,55.0,52.0,57.0,512.0,512.0
1953a5ab2b5145182166a1f0bc80e2e1.jpg,107.0,323.0,21.0,29.0,512.0,512.0
72ddf2cb2f694401c3a236a3efd0c1b8.jpg,395.0,210.0,39.0,44.0,512.0,512.0
5dca988ad639355ac258f7a5d992669f.jpg,104.0,136.0,21.0,27.0,512.0,512.0
9d84d9b9761c4ca06b3d2e2058f9bb32.jpg,35.0,228.0,25.0,25.0,512.0,512.0
a45131e343ca3779d7e685cd49bd5476.jpg,385.0,88.0,37.0,43.0,512.0,512.0
257e824329b1022acce93ef1641ede23.jpg,425.0,167.0,20.0,28.0,512.0,512.0
768f47645fa9016b338fdadf104f7850.jpg,427.0,178.0,22.0,25.0,512.0,512.0
bb54bed7fbd6e8cbfababd2fdccae914.jpg,419.0,294.0,24.0,32.0,500.0,500.0
487ee3252f3cbc0c8be1ededed06e5e4.jpg,390.0,92.0,44.0,50.0,512.0,512.0
ae5a2f397348903d36e92a200685078d.jpg,380.0,175.0,31.0,45.0,480.0,480.0
f2d827da99ed4f7df6a444796a54c40a.jpg,265.0,45.0,51.0,49.0,512.0,512.0
1dd102b665b0b9db0c899a395dc01e26.jpg,175.0,44.0,43.0,61.0,512.0,512.0
beaa20a1dd4c6e526d181df11f8c2376.jpg,330.0,26.0,25.0,33.0,512.0,512.0
1bc7b8f6018ab80f852c535cce423a3b.jpg,100.0,173.0,28.0,39.0,512.0,512.0
50d39bc04610b27a0744dfd2368da272.jpg,392.0,295.0,28.0,28.0,512.0,512.0
7a1b4440dc83da5f6f32d623bc93a8e2.jpg,319.0,60.0,27.0,36.0,512.0,512.0
64b8a08134073eaa88df8c0635c6e683.jpg,391.0,106.0,42.0,60.0,504.0,504.0
b909b505ab0fcf05cb41de5ec18c6db8.jpg,313.0,65.0,35.0,43.0,512.0,512.0
575df46527de20c3640e37fbd429dfb6.jpg,449.0,107.0,24.0,31.0,512.0,512.0
661545952bf135196fcf02542612c5a2.jpg,387.0,118.0,41.0,59.0,512.0,512.0
7322a9f316a5bb85882ca89cfd08e24b.jpg,171.0,84.0,26.0,33.0,512.0,512.0
108d48b87752a17a7c9ad9c80cc60a5d.jpg,431.0,148.0,16.0,19.0,512.0,512.0
072e5fb8499f6c22564fa56457a30892.jpg,386.0,323.0,38.0,47.0,512.0,512.0
0a0df0bd76a6ce69e57c5f83f5fe7cd8.jpg,21.0,197.0,34.0,33.0,512.0,512.0
09feb28d08e0bd6c9ba9b2dacbf99071.jpg,189.0,25.0,43.0,60.0,512.0,512.0
e9c18127f89f45a77591c79ea3b4e197.jpg,335.0,60.0,28.0,33.0,500.0,500.0
83fe0dc34bb7715844ba5cd7fb7108e7.jpg,393.0,118.0,28.0,37.0,512.0,512.0
1bde8c4e6619885bb2ad1a487e3ec6c1.jpg,183.0,79.0,36.0,47.0,512.0,512.0
5021733d7ae0a5931f2b787d8b6d21ea.jpg,376.0,93.0,23.0,28.0,512.0,512.0
5cd1f6848aaf9789db6dc611756b19ec.jpg,469.0,138.0,18.0,25.0,512.0,512.0
f5b45d483be8bb63b441a7ec1fb5b7d5.jpg,190.0,76.0,33.0,44.0,480.0,480.0
3b1f0d17a1cffc61ff434628e5c04437.jpg,384.0,206.0,38.0,46.0,512.0,512.0
ea5d1319e40d42f7aef892008f547c57.jpg,394.0,173.0,32.0,42.0,512.0,512.0
91f3c901873641bf6cc6cb13cdad09dd.jpg,438.0,105.0,35.0,50.0,512.0,512.0
22e2a1d63be2b80ac35be83638248177.jpg,30.0,168.0,33.0,45.0,480.0,480.0
bb74755c7adae2f809b3307286117eec.jpg,163.0,19.0,40.0,44.0,512.0,512.0
d0e935ddd666e96f561b1d1a98e085ec.jpg,61.0,181.0,30.0,38.0,512.0,512.0
e5f8eff19b49de5270de0ddb9bd9c423.jpg,91.0,218.0,18.0,20.0,512.0,512.0
d1a18f8075838f477c96c669a4599fed.jpg,389.0,261.0,21.0,26.0,512.0,512.0
ffba955c5b7acc82fe9c8941ff091a68.jpg,458.0,152.0,27.0,34.0,512.0,512.0
79a6e9eb560286b4e19f8d7e8b46aa85.jpg,336.0,24.0,43.0,42.0,512.0,512.0
6b9e636faaf1dcdac8790cf6233ea7fb.jpg,388.0,206.0,23.0,25.0,512.0,512.0
d27300846986a80a8cf12d66ea11ef60.jpg,396.0,133.0,43.0,55.0,512.0,512.0
43cf3de4bf19eef8a968f6436e913526.jpg,66.0,275.0,26.0,29.0,512.0,512.0
2ad2d86eeb96bb42672a2acd601668f8.jpg,24.0,373.0,38.0,41.0,512.0,512.0
8984d90f5fd9e9da27c5b1e12db7ab7a.jpg,76.0,115.0,28.0,33.0,512.0,512.0
ce27302b3c857f35c1d365b063c5b181.jpg,408.0,35.0,16.0,20.0,512.0,512.0
d6906b7f93630f28e5b1eb90153043b6.jpg,84.0,190.0,39.0,43.0,512.0,512.0
b03f659db3931edf39d332f09bdf64a3.jpg,93.0,181.0,24.0,30.0,512.0,512.0
0bcf9e07628f56d5c9b1453405fceee3.jpg,295.0,51.0,19.0,29.0,512.0,512.0
e5254bc4f0b50a320eb058743a0fa2e2.jpg,440.0,140.0,22.0,34.0,512.0,512.0
fc3e08621128d2c2c00a2a06a98dbcce.jpg,384.0,109.0,33.0,42.0,512.0,512.0
6d9bd816554fe03b025404fd18ea9a43.jpg,291.0,76.0,36.0,47.0,512.0,512.0
fd24ee5a0ff53d439e7baa811dd745ad.jpg,332.0,67.0,43.0,54.0,512.0,512.0
d3c27af3aefcb4f0b6c129a7a98b0c4f.jpg,153.0,86.0,35.0,38.0,512.0,512.0
14c56db0a1ed5d62826f703e86228ab1.jpg,391.0,106.0,30.0,35.0,480.0,480.0
4af2f61d5d98708de8a251ef3003c6a9.jpg,457.0,127.0,33.0,43.0,512.0,512.0
c942878649248a94f7ffb1e41d0412ed.jpg,54.0,267.0,51.0,64.0,512.0,512.0
282249f0981e734d25393f868e798d64.jpg,382.0,51.0,37.0,44.0,512.0,512.0
06a3844c041998c163a1976bde758bce.jpg,103.0,258.0,24.0,34.0,512.0,512.0
2e4a25c4ba66957e582464ee1024ed5b.jpg,184.0,66.0,32.0,41.0,512.0,512.0
2ed96e9be233c9ea357a1346778b1e06.jpg,155.0,35.0,22.0,30.0,512.0,512.0
e3cfeadf2e44382fa6b1bf9b91d9cb0d.jpg,262.0,47.0,24.0,28.0,512.0,512.0
c337db5d820f5398dc6dd790443def99.jpg,172.0,55.0,43.0,55.0,512.0,512.0
4e7c777746b1cc2e3f329340a49321f7.jpg,460.0,229.0,18.0,21.0,512.0,512.0
4228ba2d94c18bc6e86aef3534a9ac58.jpg,396.0,161.0,17.0,19.0,512.0,512.0
2fd8d769625d08f87af9e6f05961a653.jpg,52.0,184.0,41.0,45.0,512.0,512.0
fc929961b6a34f7eb23b857d83f8a014.jpg,69.0,87.0,45.0,54.0,512.0,512.0
ec084faba1ef915f19e79facb0846455.jpg,93.0,316.0,34.0,46.0,512.0,512.0
63b811ccc459017396fa89276b9b6810.jpg,85.0,185.0,28.0,24.0,480.0,480.0
137618c94dcd77932d526504f009e5a1.jpg,269.0,46.0,43.0,51.0,512.0,512.0
577c85700473cd94d60f1c4bab08e221.jpg,24.0,180.0,20.0,29.0,512.0,512.0
83f2ba739d24119029b694b2978e90f5.jpg,392.0,167.0,36.0,44.0,512.0,512.0
b60033f65eae3ec9e49e9210d7ebaaa7.jpg,441.0,268.0,27.0,33.0,512.0,512.0
83bcb2a666b7d0198f069fbd131f6b5c.jpg,441.0,79.0,35.0,38.0,512.0,512.0
07587b7087ea45fc3d13cdb7841fb1e0.jpg,127.0,53.0,49.0,50.0,512.0,512.0
afe0c2bcbc10ad6a3d58142b394c5e95.jpg,176.0,50.0,49.0,62.0,512.0,512.0
e12695c5cad4c5c506c930fbdb4218c8.jpg,266.0,73.0,35.0,47.0,512.0,512.0
4c9aa2c5a97aef46c68ab620d676ec5c.jpg,186.0,18.0,46.0,62.0,512.0,512.0
910cce2af8e9e8da6462baec2ba31e3d.jpg,137.0,70.0,40.0,55.0,512.0,512.0
26fea6d6df4a7ab8675505ba5bccf51c.jpg,404.0,314.0,35.0,44.0,512.0,512.0
0d0003a02b3c03957771a8404b2c2047.jpg,393.0,362.0,23.0,31.0,512.0,512.0
27828ed1127f50cb46b15ba95e89b666.jpg,78.0,206.0,23.0,27.0,512.0,512.0
bb0c25a24417bde6a0bdcfbfc6760baf.jpg,397.0,199.0,25.0,32.0,512.0,512.0
110cfc4c7f01db652bcd6bd91fcd70a8.jpg,169.0,80.0,17.0,23.0,512.0,512.0
00668a8e7b07ec2ab013e0501b7a1f6d.jpg,139.0,24.0,49.0,63.0,512.0,512.0
a6d9ef036e8b855fe4c0593695916c53.jpg,77.0,212.0,27.0,36.0,512.0,512.0
507c9e71a9a434c042f6322edd842f17.jpg,94.0,165.0,16.0,23.0,480.0,480.0
43b05a833f45b4d18ef960054789eaa6.jpg,78.0,210.0,37.0,43.0,512.0,512.0
db9ef760305bc54422d944462f4cf46d.jpg,218.0,23.0,29.0,39.0,512.0,512.0
8a78496f6ca000f62b7882c1db4053d1.jpg,77.0,95.0,31.0,42.0,512.0,512.0
0f0a833e46ae03c3ca7758eec2de5518.jpg,224.0,465.0,21.0,31.0,512.0,512.0
3f16b030fe997131afa21e4506fccc0b.jpg,22.0,442.0,54.0,54.0,512.0,512.0
ff0440e8a67c7fd824100557cd28a97f.jpg,101.0,199.0,25.0,30.0,512.0,512.0
a14bde0b8abce793ec6eaa74747dd0c7.jpg,281.0,391.0,19.0,22.0,512.0,512.0
f4cfa16542917433d1fb45a02a676382.jpg,80.0,172.0,36.0,40.0,512.0,512.0
72bea2b7bb933eeb6c5fce736afcd9bc.jpg,409.0,266.0,18.0,25.0,512.0,512.0
674a2a0bb769030493afa129a8cbaf6e.jpg,398.0,272.0,17.0,23.0,512.0,512.0
9cb62c5444d6b3fff476ac838cbf8dc8.jpg,448.0,354.0,32.0,40.0,512.0,512.0
3c340efd84d5939e8ebd28d5490e409e.jpg,213.0,90.0,23.0,31.0,512.0,512.0
a92750a4048dac8bb14e828694129aa2.jpg,32.0,139.0,27.0,32.0,512.0,512.0
cd16255fa2001705897093e2e7709151.jpg,176.0,40.0,26.0,29.0,290.0,290.0
648140cc02be40639babbabf32c9d6a5.jpg,402.0,101.0,46.0,56.0,512.0,512.0
7246d217ee3c6d1c7b4d83984505cc2d.jpg,451.0,300.0,36.0,49.0,512.0,512.0
f19d7a846b7a35bd10dd39c906912cb4.jpg,141.0,49.0,31.0,43.0,512.0,512.0
fd2f1dbb19eb9ae990929398b3ef4685.jpg,394.0,99.0,40.0,45.0,512.0,512.0
ef9593eac7c0b77e392c383393405590.jpg,414.0,124.0,17.0,24.0,500.0,500.0
ed5799d247121fe275b56b0f580c67af.jpg,56.0,34.0,24.0,31.0,512.0,512.0
b0d8c3eb919c2c0d011ff8e3c348475e.jpg,101.0,42.0,47.0,55.0,512.0,512.0
4731876289dea0f9e8e5c7786b19e64a.jpg,73.0,150.0,22.0,26.0,512.0,512.0
5583f655232927d3b5cb7d4b81040ed7.jpg,79.0,99.0,36.0,46.0,512.0,512.0
ce409daa649bd8f4cd1df8bbca642b35.jpg,396.0,109.0,33.0,45.0,512.0,512.0
2ea1c38838f4bec5c68158bdcaaf29f1.jpg,151.0,56.0,45.0,60.0,512.0,512.0
791803ec2bb597b23f75bcd08b797099.jpg,98.0,386.0,16.0,19.0,512.0,512.0
b3c8ac2d665cee25ec7b8353c3a8ba03.jpg,154.0,31.0,31.0,43.0,512.0,512.0
7de24470ae46859d659129bb42d8a0bd.jpg,401.0,66.0,41.0,63.0,512.0,512.0
c9366fe1ad52778df651b6c70e182562.jpg,257.0,51.0,44.0,52.0,512.0,512.0
7cadf8b2db81d6c8d411af1ee7de842a.jpg,387.0,263.0,27.0,36.0,512.0,512.0
44afd6328d6039e2a1d5f5c30aba2bb0.jpg,138.0,89.0,26.0,29.0,480.0,480.0
796ec68906606dbd65df4bd200b1210f.jpg,83.0,86.0,36.0,42.0,512.0,512.0
710025e54c36109ad59c6e3f3966b94a.jpg,453.0,178.0,25.0,31.0,512.0,512.0
f9115400060fb8b44cf52fec1a9234a6.jpg,98.0,317.0,16.0,21.0,480.0,480.0
9ffdf378278fe2ad372935934b76626d.jpg,432.0,164.0,24.0,32.0,512.0,512.0
b9a2705dbd36b4af8a60dfbdb7c631fe.jpg,74.0,280.0,26.0,34.0,512.0,512.0
836b8b653aa639a9bce82388d609fe3c.jpg,318.0,25.0,42.0,48.0,480.0,480.0
cfd1c1583d26a6ec9b1ea5146a851052.jpg,49.0,197.0,46.0,58.0,512.0,512.0
26e3f79a34c8919374fb18f8ef76f5e2.jpg,20.0,276.0,32.0,43.0,512.0,512.0
2802378d29cb7121fa2c95083f76de66.jpg,80.0,133.0,47.0,63.0,512.0,512.0
93a5856a4f32f36a119f295dfeff9363.jpg,76.0,201.0,31.0,37.0,512.0,512.0
7c0a2413b3f76679b6a6928440f896b8.jpg,400.0,164.0,37.0,41.0,512.0,512.0
16467cef7a350c9d7e9613490e43b373.jpg,384.0,282.0,62.0,44.0,512.0,512.0
3ce24fcbff94250fe297906f4e3e23a7.jpg,420.0,165.0,45.0,54.0,480.0,480.0
e445f099adc3b383148566019018294c.jpg,394.0,158.0,21.0,26.0,512.0,512.0
7975047edca7c6e662eacdab28706ea8.jpg,350.0,392.0,56.0,63.0,512.0,512.0
7afc2bc7a6d814921a564ce7b2f8200a.jpg,430.0,107.0,25.0,28.0,512.0,512.0
39ac7fa9179a0d6535752b83d69bcda0.jpg,42.0,105.0,26.0,31.0,512.0,512.0
c8e73571a755c0af466b26fab7045b48.jpg,407.0,329.0,17.0,20.0,512.0,512.0
9cd65751a1fbd912d16cc79e69f80059.jpg,92.0,118.0,34.0,38.0,512.0,512.0
973981c9ad8e454e257f6b36472de257.jpg,418.0,313.0,30.0,33.0,512.0,512.0
eb4ae0de43f0a91f7ac53b66898b3863.jpg,368.0,74.0,37.0,47.0,512.0,512.0
11e37913ea37fb9311456830ba4dc503.jpg,89.0,180.0,19.0,24.0,512.0,512.0
d81f069c9621aca18f967f878e45703d.jpg,35.0,115.0,28.0,33.0,512.0,512.0
73cb7d54b3275072d8162ae03d314989.jpg,267.0,37.0,44.0,56.0,512.0,512.0
c52d0dc3cc6004679762eeb7d3029095.jpg,446.0,209.0,20.0,22.0,512.0,512.0
9c2ec237338dc7766e921bdb57b2bdeb.jpg,400.0,311.0,16.0,18.0,512.0,512.0
3aea91a0e6432f2dee56d22cd33becc6.jpg,344.0,403.0,34.0,42.0,512.0,512.0
7c2b26791e086c4b9d7396346b0b92b6.jpg,306.0,89.0,37.0,38.0,512.0,512.0
30801af74eb3c3bd1f5417415f24ed1c.jpg,60.0,195.0,29.0,32.0,512.0,512.0
17e665ab47ba566184c240de06cf2f8f.jpg,88.0,287.0,16.0,19.0,512.0,512.0
