Filename,x,y,w,h,W,H
08515781c14e3325624b37d66d4e15c0.png,69,314,39,42,512,512
553c276c397c9ea4d68b0152017e658f.png,404,334,28,35,512,512
efc4f97b11e575592f06b559192d8a99.png,69,106,32,45,480,480
80b400a4533b59a487482c01ee173a82.png,444,20,50,36,512,512
6805006a166ed0cc52b5e544d5418baf.png,35,298,18,24,512,512
00697823ff6f0ca985bca2bdffb770c1.png,103,303,22,29,512,512
a3ab3b87fd5028b0e443ef92423715d9.png,77,138,42,55,512,512
929bd04003a5a4ada53f571635f60d1f.png,210,34,46,60,512,512
28d9b19e93df8dfe3ed3c553543a081c.png,36,82,16,19,512,512
50b278dec475cefb209f11dcd94a4b19.png,413,326,20,26,480,480
c630d93aed74d7ed06b401b8c94a0fd1.png,98,194,19,23,512,512
4d1d75ecc0e952ca50509fe2b4cdecf2.png,427,61,30,40,512,512
cf80f0e61e473d07954044667e9ec4d5.png,428,176,43,63,512,512
83f8373b0dd28490ed97e4c973d15947.png,446,193,41,56,512,512
fc6536d6d2bb79a0d77547f827991ff9.png,217,56,26,25,512,512
e2eddfd9601bb1a1421159a43b6ae2d7.png,88,98,36,49,512,512
9d377aea6dd0ba46d4a21a5c8d03d9b3.png,316,398,21,26,512,512
656b0d2a8f16ff62b949683c318f33f5.png,130,61,30,39,512,512
e45b2911a0336e15938af7308a43bd04.png,33,148,43,56,512,512
14ecfc33f1562af1970ff8b8efaa8bb4.png,397,58,41,58,512,512
d79a590980af5a7552c7617a62b0cbc2.png,170,42,45,62,512,512
b03964fad36c6029fd98e81a4439457f.png,444,295,47,63,512,512
a5d175f738aa96e55e512c15b45e566b.png,415,320,24,29,512,512
52c9c1cf4a22d72e36c54a26ea5f5795.png,445,30,18,22,512,512
446ef3c3429dec5a11ab99fb7743fa4d.png,413,93,28,38,500,500
72ac4d08e5f7cf6a84c75099dc647531.png,101,75,27,31,512,512
aaeb5ea3d6ee4667985d149f218da21d.png,101,300,24,30,512,512
09acbf817de63f4284c45649de332a6d.png,106,227,21,26,512,512
0692350300b1baa1626f81c2b2455bb4.png,109,203,17,20,512,512
de2df7f43c3f393d9e6f532ef09c5b5b.png,55,178,24,31,512,512
710f7dba33e5cebb16f2df5571c429a2.png,16,287,22,26,512,512
98f248d5d6c297c2a07211a96965098a.png,197,73,24,33,512,512
95fef6427fee1c737d7a6f72f57291b4.png,26,287,24,32,512,512
7635b55d7976860e10d030ccfbcf8955.png,132,98,22,27,512,512
cedffef2d809d2012becabeba7e4ca04.png,406,176,23,28,512,512
e9dac7d89751cef4514e487a3685409b.png,445,278,28,31,512,512
c6cd6dec35474024368ffa997d791566.png,225,389,25,37,512,512
06fc9ce0e62b48978ba800e36d3a6954.png,49,112,46,57,512,512
896a199ed594121caa086405f2ad146a.png,311,82,24,26,499,499
a88de893d55634201229634bf378a929.png,75,78,49,63,512,512
061f106ba41d00d5387c6f2ee1209448.png,194,78,22,29,512,512
785aadbaada04c54fcd6577d5887aba7.png,400,226,22,30,512,512
df438ce99efb84c7d05fd958c371c22e.png,72,180,51,56,512,512
a1129a6fa63bd3b82b4a979f84318c68.png,442,179,31,42,512,512
515ae443776917e6b462cb6e8ade9110.png,215,75,21,27,512,512
a41ee7243accccac58969133ed2e3da1.png,303,36,35,48,500,500
06e267e90451cd6d40f065ecbcc99490.png,24,116,52,61,512,512
2fae86837d170900d03e8a77581bcd6f.png,391,279,23,26,512,512
53917572e8ed56695c53ab3757c24af5.png,155,46,31,37,512,512
9a37fda337caaaa44bed9d565ecba9a0.png,160,51,43,52,512,512
1b2a24dc7fc89960530dcec35a70689b.png,55,123,27,34,512,512
898006a13371264b519b430a5f179a86.png,56,183,19,24,512,512
859de54fa45aaa5da02acfa7f858fdcf.png,393,176,32,35,512,512
e1320502e9655d641a9ea3e5acc4fcf6.png,151,389,51,53,512,512
d26d22b367c03a131a4baec922f2c02a.png,162,63,44,58,512,512
8ed7dffc711ec8facb45cecb5ac3f78c.png,391,251,21,27,500,500
cea03ed32140c14eb5ecab5f24de23e5.png,459,273,18,24,512,512
d87d9a0f085885171b5d488253a4ba5a.png,274,41,52,62,512,512
7238449ae747ac6251c6e6316bf7fc23.png,46,78,25,33,512,512
b502baea2d9a972bf2512c6f2b412457.png,403,139,21,27,512,512
2aa5490c1daaf263ebb09ff6b63c8ca6.png,32,195,19,23,512,512
85ccf073a2ca1720503891661446e7ff.png,259,96,24,31,512,512
de998eb4a3f9b347990d90c806c0d825.png,387,157,22,26,512,512
5ec8b4424e004ffc145b4fb53d73c642.png,413,462,43,27,512,512
e139272932ddb27c7c59b6f1a3e9ddb0.png,475,396,16,21,512,512
001aa30c8aa376aeb3eec09a951cf0a4.png,388,280,30,40,512,512
8317ef3d39828418529032914d171f15.png,451,103,34,43,512,512
9c014ea2d7715ebf642eec9e2ac96b69.png,193,48,40,56,512,512
5521c54de3116ee8adcf308b6f03d360.png,150,55,41,58,512,512
c13f02cb5183d937a6ef72608fc5de3b.png,258,416,16,23,502,502
db960b410ca3e03f3573679106f7e9c5.png,43,198,19,22,512,512
937310bc4961af22f7dd306c19e53baa.png,58,176,29,35,500,500
fdc5b73b5e38f333f6589cb8e7551db8.png,391,170,26,32,512,512
b6b968933b5051f002f22a1d906e8941.png,94,95,29,37,512,512
f89f451a7b1908d425ea57553f9c4836.png,394,191,34,48,512,512
817b87dffd9278b3eb09ca105cf6396c.png,445,64,41,57,512,512
731942364295b1bb51999847c4c78032.png,229,86,27,40,512,512
c25bddf8bedf335bf783a2755231d5af.png,387,217,23,33,512,512
b9146598728e8786ae3b1c49c40dd4a9.png,373,244,25,34,487,487
033d580c39f69205b089e2e0e6428d7b.png,390,189,24,28,512,512
29c83959b333e8b687e092c94975bbe0.png,23,87,42,61,512,512
93efab950b7ea11875a4efd823d39b72.png,35,62,42,52,512,512
70cea2ff6dcb1799d03cea4a91e0d202.png,97,27,50,64,512,512
aa62f3216905d452a6573dcfb0cc329d.png,456,180,33,43,512,512
ba4e0021ab0eff1c2bec38e0bb449437.png,49,177,31,40,512,512
1388f5cbbbdce09bd02578049bddf3ce.png,78,151,32,38,512,512
629662d145a32b726efef50060b073ad.png,192,88,21,24,480,480
a8cac5218277901a603ba988909086f2.png,106,156,22,26,512,512
4134045b0cd2ae7ba0ff544186583192.png,42,86,43,55,512,512
2529e9753040f71c1d3317d5da045ace.png,398,74,18,22,512,512
2d956fb1881cff79d6c0b10ee255d713.png,412,91,33,42,512,512
f3d2c65c670386cec3356e0b5d6375a0.png,81,156,31,39,512,512
955e38c01ec99e2bfc92148ccac8f340.png,412,135,23,29,512,512
d944b4755abbc8943a85df9302a4ac29.png,89,294,35,40,512,512
086a6092bed869d804eb4537244005db.png,417,282,45,56,512,512
05b592c4ba779803aaa09edd5f0328a4.png,398,194,25,37,512,512
1c587da218233c34b4a7f30cabbde01b.png,70,291,19,22,512,512
56fc39d7e436a989d9346befd1595759.png,24,168,17,23,512,512
670551f1eb52b1a96254373e45ed04ae.png,396,154,40,46,512,512
71c14af3dd1cbbeb8c181b60ff0f32f5.png,85,135,16,22,512,512
b3d18617694404577bbfb46a79c08a46.png,476,161,19,23,512,512
